conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1942160490916159700,Mon Jul 07 09:55:19 +0000 2025,1,Kegiatan Patroli Antisipasi Kebakaran Hutan dan Lahan (KARHUTLAH) di wilkum Polsek Sungai Ambawang https://t.co/zhnaBc4HWN,1942160490916159700,https://pbs.twimg.com/ext_tw_video_thumb/1942160444573265920/pu/img/qvgaRxbVLGD04oLO.jpg,,in,,0,1,0,https://x.com/undefined/status/1942160490916159700,1788113261298413568,AmbawangPolsek
1940073754018947226,Mon Jul 07 09:08:38 +0000 2025,0,Day 7: FIRE. Fire Tower; Menara Pemantau Kebakaran Hutan &amp; Lahan https://t.co/jINeadjD4a,1942148743442416069,https://pbs.twimg.com/media/GvPjONsWkAAxXyB.jpg,pak_walikelas,in,,0,1,0,https://x.com/undefined/status/1942148743442416069,3062097962,pak_walikelas
1942119423348724151,Mon Jul 07 08:02:17 +0000 2025,0,@seokbinaa hutan kebakaran mksdny?,1942132045875941551,,seokbinaa,in,,0,1,0,https://x.com/undefined/status/1942132045875941551,1756325629744795648,shylittlefishy
1942127570910376357,Mon Jul 07 07:44:30 +0000 2025,0,Kebakaran hutan dan lahan (Karhutla) yang terjadi pada Senin (7/7/2025) pagi menghanguskan kurang lebih lima hektare lahan. https://t.co/Vgjtiu1Xjk,1942127570910376357,,,in,,0,0,0,https://x.com/undefined/status/1942127570910376357,1606555181453565952,tribungayo_ofc
1942126578538041787,Mon Jul 07 07:40:33 +0000 2025,1,Stop Karhutla Cegah Kebakaran Hutan https://t.co/m86AiulmrJ,1942126578538041787,https://pbs.twimg.com/media/GvPR03dbgAAELIe.jpg,,in,,0,0,0,https://x.com/undefined/status/1942126578538041787,1587424992794329088,sawangpolsek1
1942118854400073765,Mon Jul 07 07:09:52 +0000 2025,2,Bhabinkamtibmas Polsek Tiga Panah Aipda Yandi Ardhana Berikan Himbauan di Lokasi Wisata Terkait Bahaya Kebakaran Hutan dan Lahan #sapawarga @polsektigapanah https://t.co/g6JqLeJcQu,1942118854400073765,https://pbs.twimg.com/ext_tw_video_thumb/1942118785533759488/pu/img/sYvktew-uauShAbj.jpg,,in,,0,0,0,https://x.com/undefined/status/1942118854400073765,1408656583014318081,humaspolreskaro
1942110602903859478,Mon Jul 07 06:37:05 +0000 2025,0,Personil Polsek Harian melaksanakan patroli untuk mencegah kebakaran hutan dan lahan https://t.co/fWzeqKg1uc,1942110602903859478,https://pbs.twimg.com/media/GvPDQyRXUAAoWyU.jpg,,in,,0,0,0,https://x.com/undefined/status/1942110602903859478,1838928067131219968,123Humas32859
1942109356935254288,Mon Jul 07 06:32:07 +0000 2025,0,Kebakaran Hutan di Perbukitan Tongging Karo Sumatra Utara Menurut warga setempat api mulai membakar bukit di kawasan tersebut pada Minggu (6/7) sore. https://t.co/V5AmkrwN1Z https://t.co/BBcayVjQHe,1942109356935254288,https://pbs.twimg.com/media/GvPCKwAWQAASqrC.jpg,,in,,0,0,0,https://x.com/undefined/status/1942109356935254288,155169715,soloposdotcom
1942107379941961769,Mon Jul 07 06:24:16 +0000 2025,0,BPBD Provinsi Sumatera Selatan mencatat sebanyak 24 kejadian kebakaran hutan dan lahan (karhutla) di wilayah itu mulai dari Januari hingga Juli 2025. https://t.co/diVuak8Q9G,1942107379941961769,,,in,,0,0,0,https://x.com/undefined/status/1942107379941961769,18071520,antaranews
1942093282030567563,Mon Jul 07 05:28:15 +0000 2025,0,Redelong Kodim 0119/BM - Kesiapsiagaan dan kesigapan Satuan Teritorial Koramil 04/PRG kembali ditunjukan dalam penanganan Kebakaran Hutan dan Lahan (Karhutlah) pagi tadi https://t.co/4IT3yxcDh7 https://t.co/evpzouerPz,1942093282030567563,https://pbs.twimg.com/media/GvOziXvbsAMfFKm.jpg,,in,,0,0,0,https://x.com/undefined/status/1942093282030567563,1795651685114953728,Kodim0119
1942088400485642668,Mon Jul 07 05:08:51 +0000 2025,0,Kebakaran hutan ancam pemukiman padat penduduk di Karo Sumatera Utara. : ANTARA FOTO/Fransisvo Carolio/bar. Lihat selengkapnya: https://t.co/uNKLuAzV3o https://t.co/ojFy8nsWry,1942088400485642668,https://pbs.twimg.com/media/GvOvG6aa0AA_-91.jpg,,in,,0,0,0,https://x.com/undefined/status/1942088400485642668,18071520,antaranews
1942074644095471767,Mon Jul 07 04:17:58 +0000 2025,0,@rothdecreator YA KALI NAWARIN ORANG KENA KEBAKARAN HUTAN. RUMAH LU AJA SINI YANG GUE FOGGING.,1942075596680622245,,voidofroth,in,,0,1,0,https://x.com/undefined/status/1942075596680622245,1926437122019307520,kkaddams
1942074877537882113,Mon Jul 07 04:15:07 +0000 2025,1,Peningkatan suhu tidak menentu semasa Monsun Barat Daya berisiko menyebabkan kebakaran hutan dan belukar seterusnya menjejaskan bacaan kualiti udara. 'Malaysia MADANI Rakyat Disantuni' 'Yang sahih di Berita RTM' #RTM #BeritaRTM #MalaysiaMadani #TaatSetia https://t.co/7bCvI92Cga,1942074877537882113,https://pbs.twimg.com/media/GvOis5OW4AAeMZ0.jpg,,in,,0,0,0,https://x.com/undefined/status/1942074877537882113,704725700,beritartm
1942069195644231683,Mon Jul 07 03:52:32 +0000 2025,1,Lebih dari 100 titik panas terdeteksi di Sumatera Selatan selama Juni Juli 2025 berpotensi memicu kebakaran hutan dan lahan (karhutla) saat musim kemarau. Selengkapnya di https://t.co/wvdrPLpa0r https://t.co/cBSwGe5MWF,1942069195644231683,https://pbs.twimg.com/media/GvOdowVbsAACumZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1942069195644231683,1382213818370039808,koranjakarta_id
1942067626047643975,Mon Jul 07 03:46:18 +0000 2025,0,Apel dan Gladi Kesiapsiagaan Karhutla 2025 Pemkab OKI Tegaskan Komitmen Sinergi Cegah Kebakaran Hutan https://t.co/9u7NHLaWo8,1942067626047643975,,,in,,0,0,0,https://x.com/undefined/status/1942067626047643975,881895648810762241,JendelaSumsel
1942066842580955325,Mon Jul 07 03:43:11 +0000 2025,0,Kebakaran Hutan Melanda Yunani Ribuan Orang Diungsikan https://t.co/gnW4aI61J2,1942066842580955325,,,in,,0,0,0,https://x.com/undefined/status/1942066842580955325,552523769,KATADATAcoid
1942063156714733581,Mon Jul 07 03:28:33 +0000 2025,0,Kebakaran Hutan Melanda Yunani Ribuan Orang Diungsikan https://t.co/kM5Vle3eEw,1942063156714733581,,,in,,0,0,0,https://x.com/undefined/status/1942063156714733581,1638130150499061761,Katadatagreen
1941897679648268734,Mon Jul 07 03:10:33 +0000 2025,0,@MirzaAnalisis @AlekhbariahSY Kebakaran hutan di Lattakia Suriah baru-baru ini utamanya disebabkan suhu ekstrem kekeringan angin kencang dan dampak perubahan iklim. Upaya pemadaman terhambat ranjau perang sipil. Ada klaim tak terverifikasi dari kelompok ekstremis Saraya Ansar al-Sunna yang mengaku,1942058630175674858,,MirzaAnalisis,in,,0,0,0,https://x.com/undefined/status/1942058630175674858,1720665183188922368,grok
1942020682755584344,Mon Jul 07 00:39:46 +0000 2025,1,Giat sambang &amp; edukasi perangkat Ds Lewohala Bhabinkamtibmas Aipda Niki Wungubelen Menghimbau pd aparat desa agar menyampaikan kpd masyarakat supaya menggarap lahan tdk dgn cara Membakar guna mencegah kebakaran hutan #Premanisme #HumasPolri #PolriPresisi #PoldaNTT #PolresFlotim https://t.co/Saz6sWpV4P,1942020682755584344,https://pbs.twimg.com/media/GvNw3ZnXkAAW_HT.jpg,,in,,0,0,0,https://x.com/undefined/status/1942020682755584344,1618074176073633794,HumasFlotim
1941975049554292864,Sun Jul 06 21:38:26 +0000 2025,0,kalo lihat bencana alam dari banjir tanah longsor sampe kebakaran hutan rasanya kek alam terlalu rentan buat dieksploitasi oleh manusia,1941975049554292864,,,in,,0,0,0,https://x.com/undefined/status/1941975049554292864,1930073347,arifmaolan
1941897177661366548,Sun Jul 06 16:29:00 +0000 2025,12,🇸🇾 - Saraya Ansar al-Sunnah kelompok militan Islamis yang beroperasi di Suriah dan Lebanon yang memisahkan diri dari HTS mengaku bertanggung jawab atas kebakaran hutan yang melanda pegunungan Latakia selama empat hari terakhir. . https://t.co/F7fOCLPFSD,1941897177661366548,https://pbs.twimg.com/amplify_video_thumb/1941888607469649920/img/D7FRzVk5zmDDAybp.jpg,,in,,1,1,0,https://x.com/undefined/status/1941897177661366548,1514605626877366272,Narasi_winda
1941872122818941238,Sun Jul 06 14:49:28 +0000 2025,2,Kebakaran di sekitar perbatasan wilayah Kampar dengan Pekanbaru itu sudah memasuki hari ke-10 Minggu (6/7/2025). Areal yang terbakar masih mengeluarkan asap. Selengkapnya https://t.co/2fLct2CFEu,1941872127705284697,,infoRIAU,in,,0,1,0,https://x.com/undefined/status/1941872127705284697,172425532,infoRIAU
1941872122818941238,Sun Jul 06 14:49:26 +0000 2025,0,Kasus kebakaran hutan dan lahan (karhutla) di Kampar terus bertambah. Sementara kebakaran di Desa Karya Indah Kecamatan Tapung belum berhasil dipadamkan. #infoRIAU #karhutlaRIAU https://t.co/tqHuRw4xkW,1941872122818941238,https://pbs.twimg.com/media/GvLqZxxa0AA7Iv_.jpg,,in,,1,1,2,https://x.com/undefined/status/1941872122818941238,172425532,infoRIAU
1941423863033979045,Sat Jul 05 09:08:13 +0000 2025,2,Personel Brimob Aceh Memberikan Himbauan Karhutla. Gayo Lues Sabtu 05 Juli 2025- Personel Kompi 4 Batalyon C Pelopor memberikan himbauan kepada masyarakat mengenai upaya pencegahan kebakaran hutan dan lahan (Karhutla) di Wilayah Kabupaten Gayo Lues. https://t.co/2rIWTDT2Cy,1941423863033979045,https://pbs.twimg.com/ext_tw_video_thumb/1941423796046491648/pu/img/e6O3IHySqfyOFucj.jpg,,in,,0,0,0,https://x.com/undefined/status/1941423863033979045,1815233186345164800,Brimobaceh14
1941419770190102818,Sat Jul 05 08:51:57 +0000 2025,0,Kegiatan Patroli Antisipasi Kebakaran Hutan dan Lahan (KARHUTLAH) di wilkum Polsek Sungai Ambawang https://t.co/gbR3i4bSpn,1941419770190102818,https://pbs.twimg.com/ext_tw_video_thumb/1941419735469441024/pu/img/XCN4FT4aYPT2p7_O.jpg,,in,,0,0,0,https://x.com/undefined/status/1941419770190102818,1788113261298413568,AmbawangPolsek
1941414245004083335,Sat Jul 05 08:30:00 +0000 2025,0,Departemen Kehutanan dan Perlindungan Kebakaran California (Cal Fire) mengungkapkan kebakaran telah menyebar ke lahan seluas 70.800 hektare (ha) di San Luis Obispo County. Saat ini baru 10% yang berhasil diatasi. https://t.co/aRFNaeQCUx,1941414245004083335,,,in,,0,0,0,https://x.com/undefined/status/1941414245004083335,68930552,mediaindonesia
1941411028518191166,Sat Jul 05 08:17:13 +0000 2025,2,Personel Brimob Aceh Memberikan Himbauan Karhutla. Gayo Lues Sabtu 05 Juli 2025- Personel Kompi 4 Batalyon C Pelopor memberikan himbauan kepada masyarakat mengenai upaya pencegahan kebakaran hutan dan lahan (Karhutla) di Wilayah Kabupaten Gayo Lues. https://t.co/9SwjurpBmq,1941411028518191166,https://pbs.twimg.com/media/GvFHCD8WkAAI4GR.jpg,,in,,0,0,0,https://x.com/undefined/status/1941411028518191166,1815233186345164800,Brimobaceh14
1941406023220392019,Sat Jul 05 07:57:20 +0000 2025,0,Keadaan darurat diumumkan usai kebakaran hutan dahsyat di Kreta timur https://t.co/pNinMWyzQ0 https://t.co/zffATaLKIv,1941406023220392019,https://pbs.twimg.com/media/GvFCe0HWwAATkFr.png,,in,,0,0,0,https://x.com/undefined/status/1941406023220392019,1482999200988434435,webelshinta
1941391693678571774,Sat Jul 05 07:00:23 +0000 2025,0,Federasi Palang Merah dan Bulan Sabit Merah (IFRC) mendesak para pihak berwenang untuk mengubah strategi dari respon reaktif menjadi kesiapan proaktif menyusul tingginya peningkatan kebakaran hutan di Eropa akibat gelombang panas. https://t.co/prvKelC33m,1941391693678571774,,,in,,0,0,0,https://x.com/undefined/status/1941391693678571774,18071520,NOT_FOUND
1941365675123212298,Sat Jul 05 05:17:00 +0000 2025,19,Putusan Pengadilan Palembang menolak gugatan belasan korban kabut asap terhadap tiga perusahaan kayu PT Bumi Mekar Hijau PT Bumi Andalas Permai dan PT Sebangun Bumi Andalas Wood Industries pukulan menyakitkan bagi perjuangan ekologis di Sumatera Selatan https://t.co/bCK7QkVRsQ https://t.co/q8o9G71e4z,1941365675123212298,https://pbs.twimg.com/media/GvEdxdYaAAA83pH.jpg,,in,,0,1,6,https://x.com/undefined/status/1941365675123212298,25250613,andreasharsono
1941362779266613610,Sat Jul 05 05:05:30 +0000 2025,1,Pihak berwenang mengumumkan keadaan darurat di beberapa bagian Kota Lerapetra pengumuman itu dibuat menyusul kebakaran hutan yang dahsyat di Kreta Timur yang terjadi sejak Rabu (2/7). kunjungi: https://t.co/uXShTfCg4e #obm88 #Kebakaran #KebakaranHutan #Yunani #Katadatacoid https://t.co/UiB2eDkG3b,1941362779266613610,https://pbs.twimg.com/amplify_video_thumb/1941360944476749826/img/nEq_JgfIOaGG-xyI.jpg,,in,,0,0,0,https://x.com/undefined/status/1941362779266613610,1923578848031145986,NOT_FOUND
1941335712437240169,Sat Jul 05 03:17:56 +0000 2025,0,Tolong dibantu warga X ada kebakaran hutan di Samosir tepatnya di lontung Huta Jior dibawa hutan ada desa sebelum api menjalar CC @RajaJuliAntoni @DivHumas_Polri @prabowo @kemenhut_ri @damkar_RI @Puspen_TNI,1941335712437240169,,,in,,0,0,0,https://x.com/undefined/status/1941335712437240169,2332452505,situfrans
1941099351037882685,Sat Jul 05 00:24:24 +0000 2025,5, Penyebab kebakaran besar di hutan dan gambut di Indonesia bukanlah petani kecil dan adat. Penyebabnya adalah deforestasi dan perusakan gambut skala besar Jadi pada intinya pesan yang ingin saya sampaikan adalah: banyak pihak yang menuduh masyarakat dan petani di Sumatra ,1941292038366036042,,AidaGreenbury,in,,1,0,4,https://x.com/undefined/status/1941292038366036042,90403900,AidaGreenbury
1941283539770802501,Fri Jul 04 23:50:37 +0000 2025,0,Gelombang panas ekstrem melanda Eropa Selatan memicu peringatan kesehatan hingga kebakaran hutan di Prancis Italia Spanyol dan Portugal. Suhu melonjak hingga 44°C membuat rumah sakit kewalahan menangani kasus sengatan panas. Selengkapnya di https://t.co/ZnKLvw3P0k https://t.co/sv1cLCP2eb,1941283539770802501,https://pbs.twimg.com/media/GvDTFS9aEAADc_S.jpg,,in,,0,0,0,https://x.com/undefined/status/1941283539770802501,1382213818370039808,koranjakarta_id
1941128118347153410,Fri Jul 04 13:33:02 +0000 2025,12,Salah satu upaya mendukung dalam mengantisipasi terjadinya kebakaran hutan &amp; lahan di Wilayah Peltu Mugiyanto Babinsa Koramil 04/Trd Kodim 0902/Bru menghadiri kegiatan pelatihan dan Simulasi pencegahan dan penanggulangan Karhutla di Bendungan Desa Labanan Jaya Kec. Teluk Bayur. https://t.co/4nB02foRxa,1941128118347153410,https://pbs.twimg.com/media/GvBFu6EbUAA8-LR.jpg,,in,,0,0,0,https://x.com/undefined/status/1941128118347153410,1920778001157156867,KodimBerau0902
1941119821376295060,Fri Jul 04 13:00:04 +0000 2025,0,Menara Eiffel Membengkok karena Panas Kebakaran Hutan di Spanyol Tewaskan Dua Orang https://t.co/UF5ksLGrsk,1941119821376295060,,,in,,0,0,0,https://x.com/undefined/status/1941119821376295060,916530767156568069,ETNewsIndonesia
1940428245486412075,Fri Jul 04 12:29:49 +0000 2025,0,@MERAMYAMU ᅠ rescue saat kebakaran hutan. Maha sendiri sekarang dinasnya dimana jika boleh tahu? Kalau perlihara ikan cupang begitu baiknya ditaruh di wadah yang seperti apa Maha? Sendirinya apakah di rumah juga pelihara ikan? ᅠ,1941112209272369325,,seluwarsa,in,,0,1,0,https://x.com/undefined/status/1941112209272369325,1690453891064926208,NOT_FOUND
1941104088864948588,Fri Jul 04 11:57:33 +0000 2025,0,California berdepan kebakaran hutan terbesar tahun ini https://t.co/D6kz60jGRn via @Media Permata Online,1941104088864948588,,,in,,0,0,0,https://x.com/undefined/status/1941104088864948588,67992837,Enzoeholic
1941098423270400105,Fri Jul 04 11:35:02 +0000 2025,0,BMKG Peringatkan Potensi Kebakaran Hutan dan Lahan di Maluku Dua Kabupaten Sangat Rawan https://t.co/D3sXWy3a9t,1941098423270400105,,,in,,0,0,0,https://x.com/undefined/status/1941098423270400105,1472817062900756487,TribunAmbon_
1941096087659712581,Fri Jul 04 11:25:45 +0000 2025,0,California bergelut kebakaran hutan terbesar tahun ini https://t.co/JFu3HRW3jh https://t.co/7MajNJkNX4,1941096087659712581,https://pbs.twimg.com/media/GvAojzVb0AAl6hp.jpg,,in,,0,0,0,https://x.com/undefined/status/1941096087659712581,956573006,utusanborneo
1941087984117538870,Fri Jul 04 10:53:33 +0000 2025,0,Berikut Kami Sampaikan Potensi Kemudahan Kebakaran Hutan dan Lahan 6 Hari Kedepan (5-10 Juli 2025) di Provinsi Kalimantan Timur. #BMKG #IKN #BMKGKaltim #KebarakanHutan #infoBMKG @BMKG_Samarinda https://t.co/Jz9R4VF76B,1941087984117538870,https://pbs.twimg.com/media/GvAhOtbXMAATMum.jpg,,in,,0,0,0,https://x.com/undefined/status/1941087984117538870,806974506,bmkgkaltim
1941086159423312077,Fri Jul 04 10:46:18 +0000 2025,0,Kebakaran hutan di California tengah dengan cepat meluas sepanjang malam hingga Kamis (3/7) memaksa evakuasi dan penutupan sebagian jalan raya saat kobaran api terus membesar. Selengkapnya https://t.co/it8DoqRdio https://t.co/h6NdIjsltH,1941086159423312077,https://pbs.twimg.com/media/GvAfJ5UboAE6C5d.jpg,,in,,0,0,0,https://x.com/undefined/status/1941086159423312077,3271146871,XHIndonesia
1941079685842207230,Fri Jul 04 10:20:35 +0000 2025,0,Kebakaran Madre musnahkan lebih 52 ribu ekar hutan California https://t.co/LFaLUJbF9j,1941079685842207230,,,in,,0,0,0,https://x.com/undefined/status/1941079685842207230,155432431,BuletinTV3
1941078798478569544,Fri Jul 04 10:17:03 +0000 2025,19,Kabar buruk: PN Palembang menyatakan tak menerima (NO) gugatan sebelas warga korban kabut asap karhutla di Sumsel. Ini gugatan asap pertama dengan strict liability. Putusan suram di tengah status siaga darurat asap di Sumsel. https://t.co/pcMJbsegoW,1941078798478569544,,,in,,0,1,18,https://x.com/undefined/status/1941078798478569544,233863774,salasikan
1941072246849831074,Fri Jul 04 09:51:05 +0000 2025,0,Untuk meningkatkan keterampilan taktis dan berpikir kritis dilakukan pula FGD (Focus Group Discussion) dengan membagi anggota MPA Giri Suci ke dalam kelompok kecil dengan berbagai studi kasus terkait pengendalian kebakaran hutan dan lomba gelar gulung selang. https://t.co/PDQObeNKRo,1941072261144101223,https://pbs.twimg.com/media/GvAS1aYXIAAUVcc.png,dalkarhut_jbn,in,,0,1,0,https://x.com/undefined/status/1941072261144101223,976704343125540864,dalkarhut_jbn
1941072246849831074,Fri Jul 04 09:51:04 +0000 2025,0,Tidak hanya menyerap teori peserta juga diajak praktik langsung untuk mengasah kemampuan dan kesiapan menghadapi situasi darurat seperti strategi pemadaman kebakaran hutan tindakan ketika terjadi kecelakaan di hutan maupun bencana alam lainnya. https://t.co/NjCrvptjx4,1941072257868255360,https://pbs.twimg.com/media/GvASugebkAAVrOA.png,dalkarhut_jbn,in,,0,1,0,https://x.com/undefined/status/1941072257868255360,976704343125540864,dalkarhut_jbn
1941071137888514327,Fri Jul 04 09:46:38 +0000 2025,0,Kegiatan ini menggabungkan pembelajaran teori dan praktik untuk meningkatkan kemampuan Personil MPA Giri Suci dan kesiapsiagaan dalam melindungi hutan dari ancaman kebakaran dan bencana lainnya.,1941071142795801017,,dalkarhut_jbn,in,,0,1,0,https://x.com/undefined/status/1941071142795801017,976704343125540864,dalkarhut_jbn
1941069316503589252,Fri Jul 04 09:39:23 +0000 2025,0,Personil Polsek Harian bersama dengan personil damkar mengecek kebakaran hutan dan lahan https://t.co/M0q7S5HwMf,1941069316503589252,https://pbs.twimg.com/media/GvAQPi6agAEjPni.jpg,,in,,0,0,0,https://x.com/undefined/status/1941069316503589252,1838928067131219968,123Humas32859
1941068484982849602,Fri Jul 04 09:36:04 +0000 2025,0,Personil Polsek Harian bersama tim PKH 13 Dolok Sanggul melaksanakan patroli untuk mencegah terjadinya kebakaran hutan dan lahan https://t.co/3UeJagYAhD,1941068484982849602,https://pbs.twimg.com/media/GvAPfP2XEAAbrdV.jpg,,in,,0,0,0,https://x.com/undefined/status/1941068484982849602,1838928067131219968,123Humas32859
1941068480285155481,Fri Jul 04 09:36:03 +0000 2025,0,Kanada tanam semula hutan guna dron selepas kebakaran #MediaPermata #BeritaBrunei #Dunia #Kanada #tanamsemula #hutan #guna #dron #selepaskebakaran https://t.co/rhIfnz8tQ1,1941068480285155481,,,in,,0,0,0,https://x.com/undefined/status/1941068480285155481,1060836139764838401,MediaPermata
1941066101972250705,Fri Jul 04 09:26:36 +0000 2025,0,Kegiatan Patroli Antisipasi Kebakaran Hutan dan Lahan (KARHUTLAH) di wilkum Polsek Sungai Ambawang https://t.co/w40PPMzfWo,1941066101972250705,https://pbs.twimg.com/ext_tw_video_thumb/1941066080908447744/pu/img/w7u1T_Xd_68p3zER.jpg,,in,,0,0,0,https://x.com/undefined/status/1941066101972250705,1788113261298413568,AmbawangPolsek
1941064061875261484,Fri Jul 04 09:18:30 +0000 2025,0,BPBD Kalbar mengintensifkan mitigasi antisipasi potensi Karhutla #karhutla #kalbar #singkawang #mitigasi #kebakaran https://t.co/rQ9znqn80g,1941064061875261484,,,in,,0,0,0,https://x.com/undefined/status/1941064061875261484,242261124,antarakalbar
1941052746754580862,Fri Jul 04 08:33:32 +0000 2025,1,Antisipasi terjadinya kebakaran Hutan dan Lahan ( Karhutla ) Personil Polsek Laguboti melaksanakan giat Himbauan Karhutla di Desa Siraja Gorat Kecamatan Laguboti agar masyarakat tidak membakar hutan dan lahan https://t.co/3HYdiGEmoV,1941052746754580862,https://pbs.twimg.com/media/GvABL5RXkAAE9xf.jpg,,in,,0,0,0,https://x.com/undefined/status/1941052746754580862,1390175023319580677,PolsekLaguboti
1941020896132845732,Fri Jul 04 06:26:58 +0000 2025,1,California dilanda kebakaran hutan terbesar tahun ini https://t.co/dtaWRlpCMe,1941020896132845732,,,in,,0,0,0,https://x.com/undefined/status/1941020896132845732,42199532,UMonline
1941020468393468199,Fri Jul 04 06:25:16 +0000 2025,0,AIPDA LANTRO SAGALA (Bhabinkamtibmas Polsek Harian Boho) melaksanakan kegiatan patroli terpadu untuk mencegah terjadinya kebakaran hutan dan lahan Dusun I Desa Sianjur Mula Mula Kec. Sianjur Mula mula kab. Samosir Jumat (04/07/2025) https://t.co/MlXB0RHmVw,1941020468393468199,https://pbs.twimg.com/media/Gu_jhrEXUAAN_gs.jpg,,in,,0,0,0,https://x.com/undefined/status/1941020468393468199,1203962128169754624,BinmasSamosir
1940817010688249985,Fri Jul 04 06:18:16 +0000 2025,0,@AgusYudhoyono Mas AHY...kenapa hanya kebakaran hutan yang jadi background?Save Our World mestinya mencakup kelestarian alam dari kerusakan akibat tambang pembabatan hutan dll.Sukses untuk njenengan dan pak SBY,1941018706509025699,,AgusYudhoyono,in,,0,0,0,https://x.com/undefined/status/1941018706509025699,1414139093215191042,harsono_yani
1940979868692631627,Fri Jul 04 03:43:57 +0000 2025,0,BNPB gelar Operasi Modifikasi Cuaca (OMC) di Kalbar 4 8 Juli 2025 guna tekan potensi Karhutla. Pesawat Cessna Caravan 208 dikerahkan untuk tingkatkan curah hujan di wilayah rawan kebakaran #OMC https://t.co/NhQAXO2Y5z,1940979868692631627,https://pbs.twimg.com/amplify_video_thumb/1940979419348455425/img/_g_nfPXTYx-Xw-k_.jpg,,in,,0,0,0,https://x.com/undefined/status/1940979868692631627,1798544069326684160,apchannel216978
1940977735326986509,Fri Jul 04 03:35:28 +0000 2025,2,Kebakaran hutan di sepanjang Pulau Kreta Yunani bagian selatan. Evakuasi besar-besaran sebanyak lebih dari 1500 orang dari hotel dan juga rumah tinggal. 230 petugas pemadam dan 10 pesawat penjatuh air berjuang melawan api yang terus membesar. Hampir seluruh lahan pertanian dan https://t.co/fJfdUVkZik,1940977735326986509,https://pbs.twimg.com/amplify_video_thumb/1940977637922340864/img/8fVtoyeoqaVZTlvA.jpg,,in,,0,0,1,https://x.com/undefined/status/1940977735326986509,57261519,Metro_TV
1940960897369100548,Fri Jul 04 02:28:33 +0000 2025,0,KLH Menang Gugatan Kebakaran Hutan dan Lahan Senilai Rp721 Miliar dari 4 Perusahaan https://t.co/3IOEC5bi0T,1940960897369100548,,,in,,0,0,0,https://x.com/undefined/status/1940960897369100548,118646322,Bisniscom
1940952529975890149,Fri Jul 04 01:55:18 +0000 2025,3,Kumpulan Children of Fire mengaku bertanggungjawab atas beberapa insiden didakwa ada kaitan dengan PKK yang diharamkan. #AWANInews #AWANIpagi https://t.co/DmsoxQMb8A,1940952529975890149,,,in,,0,1,1,https://x.com/undefined/status/1940952529975890149,497665754,501Awani
1940935039589798055,Fri Jul 04 00:45:48 +0000 2025,1,Mangsa menjadi korban pertama dalam siri kebakaran yang telah melanda Turkiye selama hampir seminggu. https://t.co/pk686DrP65 #AWANInews #AWANIpagi,1940935039589798055,,,in,,0,0,1,https://x.com/undefined/status/1940935039589798055,497665754,501Awani
1940905944961225103,Thu Jul 03 22:50:12 +0000 2025,0,Yunani Suarathailand- Kebakaran hutan di Pulau Kreta Yunani telah menyebabkan evakuasi lebih dari 1.500 orang saat gelombang panas awal musim panas terus mencengkeram Eropa selatan. Baca selengkapnya: https://t.co/UktMa1oZjJ https://t.co/Zbjz4fdwzz,1940905944961225103,https://pbs.twimg.com/media/Gu97p3Jb0AQRJZe.jpg,,in,,0,0,0,https://x.com/undefined/status/1940905944961225103,1765922645365977088,SuaraThailand
1940810594694619596,Thu Jul 03 16:31:18 +0000 2025,1,Monitoring dan Evaluasi Penanganan Karhutla 2025 Polda Sumsel Ikuti Arahan Kepala BNPB Secara Virtual Palembang Polda Sumatera Selatan mengikuti kegiatan Monitoring dan Evaluasi Perkembangan Penanganan Kebakaran Hutan dan Lahan (Karhutla) Tahun 2025 yang dipimpin langsung https://t.co/53AHhdryEM,1940810594694619596,https://pbs.twimg.com/media/Gu8k8gYb0AI0_X9.jpg,,in,,0,0,1,https://x.com/undefined/status/1940810594694619596,1463305353773289477,sumsel_polda
1940800722511319188,Thu Jul 03 15:52:05 +0000 2025,0,ANJRIT INI MAH RED FLAGNYA UDAH BUKAN MERAH MENYALA MELEDAK TAPI GUNUNG MELETUS KEBAKARAN HUTAN LINDUNG https://t.co/VJujxbwF7d,1940800722511319188,https://pbs.twimg.com/amplify_video_thumb/1940784464725970944/img/O4ZTWf8EzV-JYwju.jpg,,in,,0,0,0,https://x.com/undefined/status/1940800722511319188,2596305158,pjrom
1940794444401558015,Thu Jul 03 15:27:08 +0000 2025,5,: California The Madre Fire terbakar sepanjang malam dan sekarang 35.530 hektar menjadikannya kebakaran hutan terbesar California tahun ini. Api sudah 5%. Puing masuk Perenggangan dunia https://t.co/A7xroo1Znw,1940794444401558015,https://pbs.twimg.com/media/Gu8WQvwWcAAgXJY.jpg,,in,,0,0,1,https://x.com/undefined/status/1940794444401558015,1603570929635692545,DambaanA
1940792104596406631,Thu Jul 03 15:17:50 +0000 2025,0,lucu bgt kyk burjo nya mau menyelamatkan diri dari kebakaran hutan https://t.co/8hLyoT0eh2,1940792104596406631,https://pbs.twimg.com/ext_tw_video_thumb/1716048402079965184/pu/img/GwcRZW5ssBjzG_dS.jpg,,in,,0,0,0,https://x.com/undefined/status/1940792104596406631,211772774,junericano
